21:17:20 [INFO] Opening target process: csgo.exe
14:04:21 [INFO] Found netvar: m_bSpotted => 0x93D
14:04:21 [INFO] Found netvar: m_bSpottedByMask => 0x980
14:04:21 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
14:04:21 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
14:04:21 [INFO] Found netvar: m_fFlags => 0x104
14:04:21 [INFO] Found netvar: m_hViewModel => 0x3308
14:04:21 [INFO] Found netvar: m_flFallbackWear => 0x31E0
14:04:21 [INFO] Found netvar: m_flFlashDuration => 0x10470
14:04:21 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
14:04:21 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
14:04:21 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
14:04:21 [INFO] Found netvar: m_hMyWeapons => 0x2F08
14:04:21 [INFO] Found netvar: m_hObserverTarget => 0x339C
14:04:21 [INFO] Found netvar: m_hOwner => 0x29DC
14:04:21 [INFO] Found netvar: m_hOwnerEntity => 0x14C
14:04:21 [INFO] Found netvar: m_iAccountID => 0x2FD8
14:04:21 [INFO] Found netvar: m_iClip1 => 0x3274
14:04:21 [INFO] Found netvar: m_zoomLevel => 0x33E0
14:04:21 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
14:04:21 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
14:04:21 [INFO] Found netvar: m_iCrosshairId => 0x117DC
14:04:21 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
14:04:21 [INFO] Found netvar: m_iFOVStart => 0x31F8
14:04:21 [INFO] Found netvar: m_iGlowIndex => 0x10470
14:04:21 [INFO] Found netvar: m_iHealth => 0x100
14:04:21 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
14:04:21 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
14:04:21 [INFO] Found netvar: m_iObserverMode => 0x3388
14:04:21 [INFO] Found netvar: m_iShotsFired => 0x103E0
14:04:21 [INFO] Found netvar: m_iState => 0x3268
14:04:21 [INFO] Found netvar: m_iTeamNum => 0xF4
14:04:21 [INFO] Found netvar: m_lifeState => 0x25F
14:04:21 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
14:04:21 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
14:04:21 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
14:04:21 [INFO] Found netvar: m_iDefaultFOV => 0x333C
14:04:21 [INFO] Found netvar: m_iFOV => 0x31F4
14:04:21 [INFO] Found netvar: m_nForceBone => 0x268C
14:04:21 [INFO] Found netvar: m_nTickBase => 0x3440
14:04:21 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
14:04:21 [INFO] Found netvar: m_szCustomName => 0x304C
14:04:21 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
14:04:21 [INFO] Found netvar: m_vecOrigin => 0x138
14:04:21 [INFO] Found netvar: m_vecVelocity => 0x114
14:04:21 [INFO] Found netvar: m_vecViewOffset => 0x108
14:04:21 [INFO] Found netvar: m_viewPunchAngle => 0x3030
14:04:21 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
14:04:21 [INFO] Found netvar: m_clrRender => 0x70
14:04:21 [INFO] Found netvar: m_bBombTicking => 0x2990
14:04:21 [INFO] Found netvar: m_bBombDefused => 0x29C0
14:04:21 [INFO] Found netvar: m_flC4Blow => 0x29A0
14:04:21 [INFO] Found netvar: m_hBombDefuser => 0x29C4
14:04:21 [INFO] Found netvar: m_flTimerLength => 0x29A4
14:04:21 [INFO] Found netvar: m_flDefuseLength => 0x29B8
14:04:21 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
14:04:21 [INFO] Found netvar: m_nBombSite => 0x2994
14:04:21 [INFO] Found netvar: cs_gamerules_data => 0x0
14:04:21 [INFO] Found netvar: m_SurvivalRules => 0xD00
14:04:21 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
14:04:21 [INFO] Found netvar: m_bIsValveDS => 0x7C
14:04:21 [INFO] Found netvar: m_bFreezePeriod => 0x20
14:04:21 [INFO] Found netvar: m_bBombPlanted => 0x9A5
14:04:21 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
14:04:21 [INFO] Found netvar: m_flSimulationTime => 0x268
14:04:21 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
14:04:21 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
14:04:21 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
14:04:21 [INFO] Found netvar: m_flNextAttack => 0x2D80
14:04:21 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
14:04:21 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
14:04:21 [INFO] Found netvar: m_bStartedArming => 0x3400
14:04:21 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
14:04:21 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
14:04:21 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
14:04:21 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
14:04:21 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
14:04:21 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
14:04:21 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
14:04:21 [INFO] Found netvar: m_nModelIndex => 0x258
14:04:21 [INFO] Finished netvar scanning: 94/94 items successful
14:13:31 [INFO] Opening target process: csgo.exe
14:13:31 [INFO] Starting signature scanning: 58 items
14:13:31 [INFO] Found signature: dwClientState => 0x58CFDC
14:13:31 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
14:13:31 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
14:13:31 [INFO] Found signature: dwClientState_Map => 0x28C
14:13:31 [INFO] Found signature: dwClientState_MapDirectory => 0x188
14:13:31 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
14:13:31 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
14:13:31 [INFO] Found signature: dwClientState_State => 0x108
14:13:31 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
14:13:31 [INFO] Found signature: clientstate_delta_ticks => 0x174
14:13:31 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
14:13:31 [INFO] Found signature: clientstate_choked_commands => 0x4D30
14:13:31 [INFO] Found signature: clientstate_net_channel => 0x9C
14:13:31 [INFO] Found signature: dwEntityList => 0x4DDB92C
14:13:31 [INFO] Found signature: dwForceAttack => 0x320BE10
14:13:31 [INFO] Found signature: dwForceAttack2 => 0x320BE1C
14:13:31 [INFO] Found signature: dwForceBackward => 0x320BE64
14:13:31 [INFO] Found signature: dwForceForward => 0x320BE58
14:13:31 [INFO] Found signature: dwForceJump => 0x52858A8
14:13:31 [INFO] Found signature: dwForceLeft => 0x320BE70
14:13:31 [INFO] Found signature: dwForceRight => 0x320BE7C
14:13:31 [INFO] Found signature: dwGameDir => 0x62B900
14:13:31 [INFO] Found signature: dwGameRulesProxy => 0x52F90CC
14:13:31 [INFO] Found signature: dwGetAllClasses => 0xDE9CAC
14:13:31 [INFO] Found signature: dwGlobalVars => 0x58CCE0
14:13:31 [INFO] Found signature: dwGlowObjectManager => 0x5324588
14:13:31 [INFO] Found signature: dwInput => 0x522CF00
14:13:31 [INFO] Found signature: dwInterfaceLinkList => 0x96E944
14:13:31 [INFO] Found signature: dwLocalPlayer => 0xDBF4CC
14:13:31 [INFO] Found signature: dwMouseEnable => 0xDC51D8
14:13:31 [INFO] Found signature: dwMouseEnablePtr => 0xDC51A8
14:13:31 [INFO] Found signature: dwPlayerResource => 0x320A190
14:13:31 [INFO] Found signature: dwRadarBase => 0x52106A4
14:13:31 [INFO] Found signature: dwSensitivity => 0xDC5074
14:13:31 [INFO] Found signature: dwSensitivityPtr => 0xDC5048
14:13:31 [INFO] Found signature: dwSetClanTag => 0x8A410
14:13:31 [INFO] Found signature: dwViewMatrix => 0x4DCD244
14:13:31 [INFO] Found signature: dwWeaponTable => 0x522D9C4
14:13:31 [INFO] Found signature: dwWeaponTableIndex => 0x326C
14:13:31 [INFO] Found signature: dwYawPtr => 0xDC4E38
14:13:31 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDCB620
14:13:31 [INFO] Found signature: dwbSendPackets => 0xD8422
14:13:31 [INFO] Found signature: dwppDirect3DDevice9 => 0xA6050
14:13:31 [INFO] Found signature: m_pStudioHdr => 0x2950
14:13:31 [INFO] Found signature: m_yawClassPtr => 0xDC4E38
14:13:31 [INFO] Found signature: m_pitchClassPtr => 0x5210940
14:13:31 [INFO] Found signature: interface_engine_cvar => 0x3EA3C
14:13:31 [INFO] Found signature: convar_name_hash_table => 0x2F190
14:13:31 [INFO] Found signature: m_bDormant => 0xED
14:13:31 [INFO] Found signature: model_ambient_min => 0x590054
14:13:31 [INFO] Found signature: set_abs_angles => 0x1E59F0
14:13:31 [INFO] Found signature: set_abs_origin => 0x1E5830
14:13:31 [INFO] Found signature: is_c4_owner => 0x3CAD70
14:13:31 [INFO] Found signature: force_update_spectator_glow => 0x3BDCEA
14:13:31 [INFO] Found signature: anim_overlays => 0x2990
14:13:31 [INFO] Found signature: m_flSpawnTime => 0x103C0
14:13:31 [INFO] Found signature: find_hud_element => 0x245959D0
14:13:31 [INFO] Found signature: m_bIsLocalPlayer => 0x3628
14:13:31 [INFO] Finished signature scanning: 58/58 items successful
14:13:31 [INFO] Starting netvar scanning: 94 items
14:13:31 [INFO] Found netvar: m_ArmorValue => 0x117CC
14:13:31 [INFO] Found netvar: m_Collision => 0x320
14:13:31 [INFO] Found netvar: m_CollisionGroup => 0x474
14:13:31 [INFO] Found netvar: m_Local => 0x2FCC
14:13:31 [INFO] Found netvar: m_MoveType => 0x25B
14:13:31 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
14:13:31 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
14:13:31 [INFO] Found netvar: m_aimPunchAngle => 0x303C
14:13:31 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
14:13:31 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
14:13:31 [INFO] Found netvar: m_bHasDefuser => 0x117DC
14:13:31 [INFO] Found netvar: m_bHasHelmet => 0x117C0
14:13:31 [INFO] Found netvar: m_bInReload => 0x3248
14:13:31 [INFO] Found netvar: m_bIsDefusing => 0x997C
14:13:31 [INFO] Found netvar: m_bIsScoped => 0x9974
14:13:31 [INFO] Found netvar: m_bSpotted => 0x93D
14:13:31 [INFO] Found netvar: m_bSpottedByMask => 0x980
14:13:31 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
14:13:31 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
14:13:31 [INFO] Found netvar: m_fFlags => 0x104
14:13:31 [INFO] Found netvar: m_hViewModel => 0x3308
14:13:31 [INFO] Found netvar: m_flFallbackWear => 0x31E0
14:13:31 [INFO] Found netvar: m_flFlashDuration => 0x10470
14:13:31 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
14:13:31 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
14:13:31 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
14:13:31 [INFO] Found netvar: m_hMyWeapons => 0x2F08
14:13:31 [INFO] Found netvar: m_hObserverTarget => 0x339C
14:13:31 [INFO] Found netvar: m_hOwner => 0x29DC
14:13:31 [INFO] Found netvar: m_hOwnerEntity => 0x14C
14:13:31 [INFO] Found netvar: m_iAccountID => 0x2FD8
14:13:31 [INFO] Found netvar: m_iClip1 => 0x3274
14:13:31 [INFO] Found netvar: m_zoomLevel => 0x33E0
14:13:31 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
14:13:31 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
14:13:31 [INFO] Found netvar: m_iCrosshairId => 0x117DC
14:13:31 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
14:13:31 [INFO] Found netvar: m_iFOVStart => 0x31F8
14:13:31 [INFO] Found netvar: m_iGlowIndex => 0x10470
14:13:31 [INFO] Found netvar: m_iHealth => 0x100
14:13:31 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
14:13:31 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
14:13:31 [INFO] Found netvar: m_iObserverMode => 0x3388
14:13:31 [INFO] Found netvar: m_iShotsFired => 0x103E0
14:13:31 [INFO] Found netvar: m_iState => 0x3268
14:13:31 [INFO] Found netvar: m_iTeamNum => 0xF4
14:13:31 [INFO] Found netvar: m_lifeState => 0x25F
14:13:31 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
14:13:31 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
14:13:31 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
14:13:31 [INFO] Found netvar: m_iDefaultFOV => 0x333C
14:13:31 [INFO] Found netvar: m_iFOV => 0x31F4
14:13:31 [INFO] Found netvar: m_nForceBone => 0x268C
14:13:31 [INFO] Found netvar: m_nTickBase => 0x3440
14:13:31 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
14:13:31 [INFO] Found netvar: m_szCustomName => 0x304C
14:13:31 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
14:13:31 [INFO] Found netvar: m_vecOrigin => 0x138
14:13:31 [INFO] Found netvar: m_vecVelocity => 0x114
14:13:31 [INFO] Found netvar: m_vecViewOffset => 0x108
14:13:31 [INFO] Found netvar: m_viewPunchAngle => 0x3030
14:13:31 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
14:13:31 [INFO] Found netvar: m_clrRender => 0x70
14:13:31 [INFO] Found netvar: m_bBombTicking => 0x2990
14:13:31 [INFO] Found netvar: m_bBombDefused => 0x29C0
14:13:31 [INFO] Found netvar: m_flC4Blow => 0x29A0
14:13:31 [INFO] Found netvar: m_hBombDefuser => 0x29C4
14:13:31 [INFO] Found netvar: m_flTimerLength => 0x29A4
14:13:31 [INFO] Found netvar: m_flDefuseLength => 0x29B8
14:13:31 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
14:13:31 [INFO] Found netvar: m_nBombSite => 0x2994
14:13:31 [INFO] Found netvar: cs_gamerules_data => 0x0
14:13:31 [INFO] Found netvar: m_SurvivalRules => 0xD00
14:13:31 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
14:13:31 [INFO] Found netvar: m_bIsValveDS => 0x7C
14:13:31 [INFO] Found netvar: m_bFreezePeriod => 0x20
14:13:31 [INFO] Found netvar: m_bBombPlanted => 0x9A5
14:13:31 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
14:13:31 [INFO] Found netvar: m_flSimulationTime => 0x268
14:13:31 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
14:13:31 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
14:13:31 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
14:13:31 [INFO] Found netvar: m_flNextAttack => 0x2D80
14:13:31 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
14:13:31 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
14:13:31 [INFO] Found netvar: m_bStartedArming => 0x3400
14:13:31 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
14:13:31 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
14:13:31 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
14:13:31 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
14:13:31 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
14:13:31 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
14:13:31 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
14:13:31 [INFO] Found netvar: m_nModelIndex => 0x258
14:13:31 [INFO] Finished netvar scanning: 94/94 items successful
17:28:09 [INFO] Opening target process: csgo.exe
17:28:09 [INFO] Starting signature scanning: 58 items
17:28:09 [INFO] Found signature: dwClientState => 0x58CFDC
17:28:09 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
17:28:09 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
17:28:09 [INFO] Found signature: dwClientState_Map => 0x28C
17:28:09 [INFO] Found signature: dwClientState_MapDirectory => 0x188
17:28:09 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
17:28:09 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
17:28:09 [INFO] Found signature: dwClientState_State => 0x108
17:28:09 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
17:28:09 [INFO] Found signature: clientstate_delta_ticks => 0x174
17:28:09 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
17:28:09 [INFO] Found signature: clientstate_choked_commands => 0x4D30
17:28:09 [INFO] Found signature: clientstate_net_channel => 0x9C
17:28:09 [INFO] Found signature: dwEntityList => 0x4DDB92C
17:28:09 [INFO] Found signature: dwForceAttack => 0x320BE10
17:28:09 [INFO] Found signature: dwForceAttack2 => 0x320BE1C
17:28:09 [INFO] Found signature: dwForceBackward => 0x320BE64
17:28:09 [INFO] Found signature: dwForceForward => 0x320BE58
17:28:09 [INFO] Found signature: dwForceJump => 0x52858A8
17:28:09 [INFO] Found signature: dwForceLeft => 0x320BE70
17:28:09 [INFO] Found signature: dwForceRight => 0x320BE7C
17:28:09 [INFO] Found signature: dwGameDir => 0x62B900
17:28:09 [INFO] Found signature: dwGameRulesProxy => 0x52F90CC
17:28:09 [INFO] Found signature: dwGetAllClasses => 0xDE9CAC
17:28:09 [INFO] Found signature: dwGlobalVars => 0x58CCE0
17:28:09 [INFO] Found signature: dwGlowObjectManager => 0x5324588
17:28:09 [INFO] Found signature: dwInput => 0x522CF00
17:28:09 [INFO] Found signature: dwInterfaceLinkList => 0x96E944
17:28:09 [INFO] Found signature: dwLocalPlayer => 0xDBF4CC
17:28:09 [INFO] Found signature: dwMouseEnable => 0xDC51D8
17:28:09 [INFO] Found signature: dwMouseEnablePtr => 0xDC51A8
17:28:09 [INFO] Found signature: dwPlayerResource => 0x320A190
17:28:09 [INFO] Found signature: dwRadarBase => 0x52106A4
17:28:09 [INFO] Found signature: dwSensitivity => 0xDC5074
17:28:09 [INFO] Found signature: dwSensitivityPtr => 0xDC5048
17:28:09 [INFO] Found signature: dwSetClanTag => 0x8A410
17:28:09 [INFO] Found signature: dwViewMatrix => 0x4DCD244
17:28:09 [INFO] Found signature: dwWeaponTable => 0x522D9C4
17:28:09 [INFO] Found signature: dwWeaponTableIndex => 0x326C
17:28:09 [INFO] Found signature: dwYawPtr => 0xDC4E38
17:28:09 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDCB620
17:28:09 [INFO] Found signature: dwbSendPackets => 0xD8422
17:28:09 [INFO] Found signature: dwppDirect3DDevice9 => 0xA6050
17:28:09 [INFO] Found signature: m_pStudioHdr => 0x2950
17:28:09 [INFO] Found signature: m_yawClassPtr => 0xDC4E38
17:28:09 [INFO] Found signature: m_pitchClassPtr => 0x5210940
17:28:09 [INFO] Found signature: interface_engine_cvar => 0x3EA3C
17:28:09 [INFO] Found signature: convar_name_hash_table => 0x2F190
17:28:09 [INFO] Found signature: m_bDormant => 0xED
17:28:09 [INFO] Found signature: model_ambient_min => 0x590054
17:28:09 [INFO] Found signature: set_abs_angles => 0x1E59F0
17:28:09 [INFO] Found signature: set_abs_origin => 0x1E5830
17:28:09 [INFO] Found signature: is_c4_owner => 0x3CAD70
17:28:09 [INFO] Found signature: force_update_spectator_glow => 0x3BDCEA
17:28:09 [INFO] Found signature: anim_overlays => 0x2990
17:28:09 [INFO] Found signature: m_flSpawnTime => 0x103C0
17:28:09 [INFO] Found signature: find_hud_element => 0x2D7659D0
17:28:09 [INFO] Found signature: m_bIsLocalPlayer => 0x3628
17:28:09 [INFO] Finished signature scanning: 58/58 items successful
17:28:09 [INFO] Starting netvar scanning: 94 items
17:28:09 [INFO] Found netvar: m_ArmorValue => 0x117CC
17:28:09 [INFO] Found netvar: m_Collision => 0x320
17:28:09 [INFO] Found netvar: m_CollisionGroup => 0x474
17:28:09 [INFO] Found netvar: m_Local => 0x2FCC
17:28:09 [INFO] Found netvar: m_MoveType => 0x25B
17:28:09 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
17:28:09 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
17:28:09 [INFO] Found netvar: m_aimPunchAngle => 0x303C
17:28:09 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
17:28:09 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
17:28:09 [INFO] Found netvar: m_bHasDefuser => 0x117DC
17:28:09 [INFO] Found netvar: m_bHasHelmet => 0x117C0
17:28:09 [INFO] Found netvar: m_bInReload => 0x3248
17:28:09 [INFO] Found netvar: m_bIsDefusing => 0x997C
17:28:09 [INFO] Found netvar: m_bIsScoped => 0x9974
17:28:09 [INFO] Found netvar: m_bSpotted => 0x93D
17:28:09 [INFO] Found netvar: m_bSpottedByMask => 0x980
17:28:09 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
17:28:09 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
17:28:09 [INFO] Found netvar: m_fFlags => 0x104
17:28:09 [INFO] Found netvar: m_hViewModel => 0x3308
17:28:09 [INFO] Found netvar: m_flFallbackWear => 0x31E0
17:28:09 [INFO] Found netvar: m_flFlashDuration => 0x10470
17:28:09 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
17:28:09 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
17:28:09 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
17:28:09 [INFO] Found netvar: m_hMyWeapons => 0x2F08
17:28:09 [INFO] Found netvar: m_hObserverTarget => 0x339C
17:28:09 [INFO] Found netvar: m_hOwner => 0x29DC
17:28:09 [INFO] Found netvar: m_hOwnerEntity => 0x14C
17:28:09 [INFO] Found netvar: m_iAccountID => 0x2FD8
17:28:09 [INFO] Found netvar: m_iClip1 => 0x3274
17:28:09 [INFO] Found netvar: m_zoomLevel => 0x33E0
17:28:09 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
17:28:09 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
17:28:09 [INFO] Found netvar: m_iCrosshairId => 0x117DC
17:28:09 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
17:28:09 [INFO] Found netvar: m_iFOVStart => 0x31F8
17:28:09 [INFO] Found netvar: m_iGlowIndex => 0x10470
17:28:09 [INFO] Found netvar: m_iHealth => 0x100
17:28:09 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
17:28:09 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
17:28:09 [INFO] Found netvar: m_iObserverMode => 0x3388
17:28:09 [INFO] Found netvar: m_iShotsFired => 0x103E0
17:28:09 [INFO] Found netvar: m_iState => 0x3268
17:28:09 [INFO] Found netvar: m_iTeamNum => 0xF4
17:28:09 [INFO] Found netvar: m_lifeState => 0x25F
17:28:09 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
17:28:09 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
17:28:09 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
17:28:09 [INFO] Found netvar: m_iDefaultFOV => 0x333C
17:28:09 [INFO] Found netvar: m_iFOV => 0x31F4
17:28:09 [INFO] Found netvar: m_nForceBone => 0x268C
17:28:09 [INFO] Found netvar: m_nTickBase => 0x3440
17:28:09 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
17:28:09 [INFO] Found netvar: m_szCustomName => 0x304C
17:28:09 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
17:28:09 [INFO] Found netvar: m_vecOrigin => 0x138
17:28:09 [INFO] Found netvar: m_vecVelocity => 0x114
17:28:09 [INFO] Found netvar: m_vecViewOffset => 0x108
17:28:09 [INFO] Found netvar: m_viewPunchAngle => 0x3030
17:28:09 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
17:28:09 [INFO] Found netvar: m_clrRender => 0x70
17:28:09 [INFO] Found netvar: m_bBombTicking => 0x2990
17:28:09 [INFO] Found netvar: m_bBombDefused => 0x29C0
17:28:09 [INFO] Found netvar: m_flC4Blow => 0x29A0
17:28:09 [INFO] Found netvar: m_hBombDefuser => 0x29C4
17:28:09 [INFO] Found netvar: m_flTimerLength => 0x29A4
17:28:09 [INFO] Found netvar: m_flDefuseLength => 0x29B8
17:28:09 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
17:28:09 [INFO] Found netvar: m_nBombSite => 0x2994
17:28:09 [INFO] Found netvar: cs_gamerules_data => 0x0
17:28:09 [INFO] Found netvar: m_SurvivalRules => 0xD00
17:28:09 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
17:28:09 [INFO] Found netvar: m_bIsValveDS => 0x7C
17:28:09 [INFO] Found netvar: m_bFreezePeriod => 0x20
17:28:09 [INFO] Found netvar: m_bBombPlanted => 0x9A5
17:28:09 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
17:28:09 [INFO] Found netvar: m_flSimulationTime => 0x268
17:28:09 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
17:28:09 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
17:28:09 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
17:28:09 [INFO] Found netvar: m_flNextAttack => 0x2D80
17:28:09 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
17:28:09 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
17:28:09 [INFO] Found netvar: m_bStartedArming => 0x3400
17:28:09 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
17:28:09 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
17:28:09 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
17:28:09 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
17:28:09 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
17:28:09 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
17:28:09 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
17:28:09 [INFO] Found netvar: m_nModelIndex => 0x258
17:28:09 [INFO] Finished netvar scanning: 94/94 items successful
17:37:22 [INFO] Opening target process: csgo.exe
17:37:22 [INFO] Starting signature scanning: 58 items
17:37:22 [INFO] Found signature: dwClientState => 0x58CFDC
17:37:22 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
17:37:22 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
17:37:22 [INFO] Found signature: dwClientState_Map => 0x28C
17:37:22 [INFO] Found signature: dwClientState_MapDirectory => 0x188
17:37:22 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
17:37:22 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
17:37:22 [INFO] Found signature: dwClientState_State => 0x108
17:37:22 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
17:37:22 [INFO] Found signature: clientstate_delta_ticks => 0x174
17:37:22 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
17:37:22 [INFO] Found signature: clientstate_choked_commands => 0x4D30
17:37:22 [INFO] Found signature: clientstate_net_channel => 0x9C
17:37:22 [INFO] Found signature: dwEntityList => 0x4DDB92C
17:37:22 [INFO] Found signature: dwForceAttack => 0x320BE10
17:37:22 [INFO] Found signature: dwForceAttack2 => 0x320BE1C
17:37:22 [INFO] Found signature: dwForceBackward => 0x320BE64
17:37:22 [INFO] Found signature: dwForceForward => 0x320BE58
17:37:22 [INFO] Found signature: dwForceJump => 0x52858A8
